business_id,name,address,city,state,latitude,longitude,review_id,user_id,date,text,adjusted_avg_rating,adjusted_rating,sentiment,adjusted_review_count
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,H5UashEXqesLNpnLvLigHA,VsStgjw7fG3cb6D-eGqpqg,2020-10-23 17:36:58,"Stopped by for a takeout dinner the other night, really glad we did, food was excellent. Best Hush Puppies around, had a country fried steak that tasted just like it did in Texas, Mac and cheese super good, highly recommend this establishment for true good ole Southern food up here in SE PA!",4.279285714285714,5.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,tiNbhyPWEgO7PwwgGBU2pw,SqKwDMKQdDyX-TIM76KFbg,2020-11-01 19:22:08,My husband and I just got take out food from here for the first time. We will definitely be return customers. So much delicious food for a great price and the Chef/owner is super friendly and kind. 4/4 rating. Plus the decor is super cute.,4.279285714285714,5.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,SpXiZATbjPAAbr77lDb9LA,0mKFjFIblXmfwCP8CsWddQ,2020-11-17 17:54:16,The food at this restaurant is delicious! The hostess was so warm and welcoming. The chef was amazing. I highly recommend a visit here.,4.279285714285714,5.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,6XKMlRFGLYPTKZ1_ZJ0qtQ,7N8IMmMrevDQ0B_Hqa87pQ,2021-01-23 21:22:03,"Ate there a few times. The first time we ate there, I asked if tgey had sweet tea. They said they did. I assumed a ""southern"" restaurant would have good sweet tea. They brought me Nestea radpberry tea from the soda fountain. Apparently, they are realky not familiar with southern cooking. Not impressed. But today finished it for me. They posted a very politically sensitive meme that really set the nail in their coffin for me. Shame on them!",4.279285714285714,1.5,negative,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,o49E2jLoUwixbdyyxXfUPQ,6Bp2O3DGN7nAM7ayiuFuDw,2021-01-30 13:57:33,"I love cooking, but when I'm tired I look to take out or eat out where we can all get something healthy!  By that I mean good protein, good veggy sides as well!  We ordered 3 different things for our first time: pork ribs, salmon and meat loaf.  All were delicious and warm when we brought them home!! I look forward to ordering from there again. Everyone was so nice there too",4.279285714285714,5.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,YWMAdE9AMezSSu7KKo4ipA,MjU3IXYqyDXcnRq2KTKHnA,2021-02-10 23:34:10,"This place is great! Chef Rich knows what he is doing and it is great to see someone trying to bring a different cuisine to the area. I'm so tired of mediocre Chinese and Pizza. Don't be intimidated by Southern Comforts being in an everyday regular shopping center. The food is awesome. I'm from the South and can vouch for what I had at this restaurant. 

Plate 1: fried catfish with black eyed peas and collared greens. Every part of this was spot on. The catfish was huge, nice flaky white meat, and a seasoned light batter crust... not an over-battered, over fried piece of air you will find at other places. The BE peas had a savory flavor  and needed nothing... I would crush those on a regular basis. The greens were pretty good and Chef Rich gave me his own concoction of hot vinegar for those interested.

Plate 2: Country Fried Steak (with creamy white gravy) with Mac n cheese and corn. It's nice to finally have CFS or ""Chicken fried steak"" offered from somewhere other than a diner. There are two delicious fried steaks. If you are looking for a hearty filling item, this is it. If you are unsure of what this is, give it a try if you like steak, burgers, fried chicken.... the Mac n cheese was a 3/5 as I thought a little seasoning could bring up to a 4/5. The corn was 3/5 bc it was sweet and simple, but too basic of a side (my fault). Maybe adding a little pepper, or even diced peppers to contrast the sweet corn could spruce it up. 

On another note, this is a great place where you will be supporting the ""Little guy"", the small business owner trying to perfect their craft and provide for the public.

I am so happy to find a restaurant other than Dairy Queen that has white southern gravy. I wish the NE would realize it can be much better than brown gravy all the dang time. One thing I hope the chef adds to the menu is fried okra!

The restaurant is clean and comfy however due to covid it is takeout only. I would call in and ask Chef Rich when to show up. He will even call you back when it is ready if you like.

I will be going back soon for sure",4.279285714285714,4.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,jBp1ZeUfGWKKJIH0UCL0hg,R6o8tV3jQ2hMXYD5u-Zkgw,2021-03-28 21:34:56,OMG the best chicken fried steak I've had since I lived in Missouri. The bass scallops melted in my mouth and the hush puppies added a tang to my dinner. The short ribs were tangy and delicious the pulled pork was not your average pulled pork it was awesome. The cornbread is to die for and the biscuits were  so light and fluffy that you felt like you weren't eating anything. We are so full we can't eat the dessert will make another review on desserts in a minute. The mac & cheese is Deliciously cheesy and creamy. The kids cheeseburger was cheesy and the french fries were delicious. The woman who met us at the door was so helpful she was going to carry our dinner to the car. The quaint shop would be so much fun to eat in after Covid is over.  The chocolate cake is moist and decadent. The carrot cake is delicious.,4.279285714285714,5.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,GsLym0I8GMopRfY9ceoAgA,q5ENfvnG_gFgdAfzng1x-Q,2021-05-29 23:45:22,"I had been thinking about trying this place for months before I finally decided to do so today, May 29, 2021. I was hoping they would have baby back ribs (NOT spare ribs!) and fried okra. They had neither available at the moment, but I did order some of what were to me the more delicious options on their menu. Amazing!! Their's was easily the best cornbread I have ever had and I was disappointed that they gave me such a small square of it! Absolutely LOVED the black-eyed peas -- had never had such great black-eyed peas since my grandma from Oklahoma made them! Everything else I ordered was delicious too, including the candied yams and sweet corn on the cob. I foresee many more orders from this place. And when they start adding baby back ribs and fried okra, I might be there multiple times per week. Great place!",4.279285714285714,5.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,zAKrf3XzL53xrT4VNPJzjg,-G7Zkl1wIWBBmD0KRy_sCw,2021-06-07 19:13:15,"Just the fact that there is a local place that does Southern style cuisine in the area means Southern Comforts will be a success as long as they don't screw up this opportunity. Stick to traditional recipes, offer generous helpings and keep price within reason, and it will take off once Covid restrictions are in the rearview. 

If my first exposure to their kitchen is any indication, they are on their way. They need to open their dining room to customers, and the rest is baked in. We ordered their ""Make Your Own"" dinners of 1) Country Fried Steak, roasted carrots & baked beans, and 2) Crab Cakes, bread stuffing, gravy and candied yams; with slice of carrot cake as shared dessert. It was all pretty darned good, except for the carrot cake. Allow me to elaborate. 

The fried steak was a thin prefab ground patty, nicely fried and drowned in that white gravy. Nice texture and taste, with the gravy not too heavy on the tongue. The sides were a well made complement. Same with the crab cake. Crisp edges with crumbly crab with a little breading to bind them together, but with a dominant crustacean taste. We didn't use those little packages or tartar sauce, as there was enough flavor without them. The yams were sweet, but the bread stuffing was a bit dry and was not resuscitated by the gravy. Yet skipping the stuffing left a still very enjoyable meal. 

Word to the wise - Don't over sell a dessert that is past its prime. I was asked if I wanted dessert, and since it was brought to my attention, allowed myself to be upsold because I do love carrot cake as a general proposition. This wayward slice was the exception that proved the rule. It was smallish,  without much cake nor cream cheese icing. It was also noticeably dried out from too much shelf time. Definitely not the place to end a successful meal. It just wasn't worth the calories nor sugar kick. I don't mind being upsold when the product is worthwhile, but when it is a disappointment, it is self defeating. 

Almost lost me there, but decided the rest of the meal was good enough to warrant partially overlooking that mistake. 

3.5 STARS",4.279285714285714,3.32,neutral,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,mNu5vm6DHkY25fu_xKbkww,aHfW5LEWJzzdWKL6ZCpJwA,2021-07-20 15:50:14,"I was looking forward to Southern cuisine, but was left wanting. The mac and cheese was extremely oily and lacked flavor along with the fried whiting. My inquiry on the amount of whiting that came with the meal, was met with annoyance, impatience, and eye rolling from the chef. The whiting had to be smothered with hot sauce to mask the frozen taste. As a lover of whiting and southern cuisine, I was highly disappointed. The two stars are for the candied yams and carrot cake. The carrot cake was AMAZING and it is the only thing I recommend. I will not return.",4.279285714285714,1.0899999999999999,negative,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,eecuvgI2XFuK8g9J0o6oCw,R6o8tV3jQ2hMXYD5u-Zkgw,2021-07-29 20:44:31,Always delicious! Friendly staff! Consistent flavors.Biscuits are to die for! Can't wait to get back.,4.279285714285714,5.0,positive,14
47BUtVOXhP678iAO3_x1wg,Southern Comforts,229 Plaza Blvd,Morrisville,PA,40.2064421666,-74.8010412,mvsYvddYFSxcPPHJD8VMuw,KR9_uIdRDt2httTwN24UOw,2021-12-29 15:51:43,"Great takeout: Mac ''n' cheese, sautéed cabbage, chicken cordon blue. And the corn bread!!!! Reasonable too and enjoyed chatting with one of the owners.",4.279285714285714,5.0,positive,14
HLNIVWxgdxsQnu0m6MUhWQ,Tired Hands General Store,20 Ardmore Ave,Ardmore,PA,40.0085730109,-75.2939012647,YdwQRMj1yZ4J5RuE5V2psg,PbSEEEHZ1U65qltWUEWdTQ,2017-06-14 00:10:25,Great place to buy tired hands merchandise beer and glasses. Staff is very nice and knowledgeable about the products. Definitely a must see for beer lovers and tired hands fans.,3.9076923076923076,3.2300000000000004,neutral,13
HLNIVWxgdxsQnu0m6MUhWQ,Tired Hands General Store,20 Ardmore Ave,Ardmore,PA,40.0085730109,-75.2939012647,xlepCyJ_wBcaH2GLIUCs5w,4_IJKLhoyof73pvRal4Exw,2017-08-27 00:08:09,"The women who work here are very nice. They have a great selection of shirts, stickers, glasses, etc. They have cold 4 packs available (right now was HopHands and a helles lager). The fridge was virtually full for a Saturday night. This was great because I saw on their Instagram they often sell out of HopHands cans.

I absolutely love the art they use on their products. I wish I knew who the artist is! I just kind of wish everything on their website was available in-store and vice versa. There are some designs from the website I want but don't want to pay shipping for since I live closely.",3.9076923076923076,4.34,positive,13
HLNIVWxgdxsQnu0m6MUhWQ,Tired Hands General Store,20 Ardmore Ave,Ardmore,PA,40.0085730109,-75.2939012647,tRg2uKWJDh_7FuU463R54A,bZMxUi40CBuXA5gD3_sPgg,2017-09-30 15:47:08,"Living in Ardmore is Great, and win the addition of the general store it's so much greater! The general store offers TH lovers a nice selection of clothing , merchandise, and beer to go. I'm mostly writing this   This review for the awake minds coffee that is probably the greatest coffee I have ever had my life thus far",3.9076923076923076,4.12,positive,13
HLNIVWxgdxsQnu0m6MUhWQ,Tired Hands General Store,20 Ardmore Ave,Ardmore,PA,40.0085730109,-75.2939012647,7PmxsKylnkNoP_Mxe8PTvA,5NO9KSoZ-j7eeeZGjvhuXQ,2017-11-22 13:35:10,"The General Store for Tired Hands was excellent. The layout was nice and they had plenty of merch to choose from.

A cooler full cans and a wall of bottles was the main event, and had plenty for me to grab to take home to share with friends. A clipboard near the wall had detailed descriptions of everything, and there were a few taps pouring samples at the register.

My experience was pretty much ""grab and go"" so there's not much more to be said, but it was certainly pleasant and professional.",3.9076923076923076,3.75,neutral,13
